"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Tanzania","TZA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2879.43496133259","2811.46736652947","2746.32148913047","2676.78202783113","2675.25747378508","2729.13471255788","2756.43704468873","2777.29232989106","2829.17066598588","2869.99025103681","2957.47727591098","3070.5629808195","3177.08361533329","3312.59514987716","3454.51680971997","3572.17560379445","3723.56742560942","3847.01634418858","3968.16905838211","4163.25324195789","4407.75808477762","4490.83104456516","4664.61992182925","4815.55427427342","4940.60133147308","5092.28647427214","5243.0299283181","5342.68535898504","5463.23964788825","5643.18490414643","5583.06589070657","5591.00917514333",
"Uganda","UGA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2666.5641254239","2671.30247951473","2800.00915269131","2892.71941460906","3163.46948696027","3386.48876211688","3478.53848675438","3557.03662873968","3723.60951367441","3730.23105198621","3808.84203731917","4011.67988694354","4139.36007028584","4252.90324471848","4352.11669749832","4694.19043038165","4952.7697566951","5233.75494612093","5433.71760411766","5550.47613219394","5865.44542902147","5892.34852638856","5801.80372590205","5905.12931496454","5997.68413120208","6039.26170390313","5969.71803467553","6073.80582026843","6194.35229980793","6228.36502862423","6162.02359494515","6185.01207747334",
"Ukraine","UKR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32690.7665158265","29425.3962677521","25300.9534235053","19616.9243056698","18020.6429923772","16707.0631286648","16559.055237087","16777.7492622105","16930.2371942871","18001.7533904824","19552.973310408","20487.3398527313","22293.2472606296","24950.0953366346","25497.7302523571","27519.9782543535","29515.6243530157","30318.8758129694","26556.6345733865","27551.7629612514","29109.6095669352","29180.1303236601","29221.3146985436","27088.3614789174","24527.5617154767","25313.7679033551","26085.5179512471","26915.2699590919","27717.474737223","27796.6074513883","29272.7861686474","",
"Upper middle income","UMC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12038.8921612873","11863.9891960745","12168.8968419342","12352.9849749323","12634.6072297027","13102.5533805178","13602.9825993174","13573.5432824435","13900.1901411649","14535.4967402269","14879.8684094486","15402.56261298","16110.3248011174","17110.7156556848","18136.134189172","19408.7642160527","20883.7117829913","21998.3039829201","22330.6335158647","23933.072324082","25156.6424150217","26337.8897936764","27603.0583905074","28632.7043678957","29608.8399401022","30695.5177879786","32056.2543205326","33352.8396797338","34500.9837408578","35458.6332328216","36665.6754737005","36227.7893832222",
"Uruguay","URY","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29273.4147393053","31270.7996855622","32187.8267278169","33625.5755599443","32669.0621013724","34367.0931463557","36647.6249624748","36976.1281971112","37385.229634109","37131.8600299706","35734.6030066908","34378.9622196153","35056.7469699871","34901.5287167823","36932.8985724391","36285.1871662302","36764.6366317389","38490.1514559032","39314.2968823731","42153.1339408306","42499.0683891419","44330.7475948214","46373.9524542601","46912.4170891541","47989.3063815579","48970.6706222585","49979.894861479","50395.9581152655","50746.7125662803","50109.8308047881","50531.7954205282","51629.5985835519",
"United States","USA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84368.9544490388","86578.3514298729","87444.0287611907","88674.8669276102","89336.5904802282","91115.4402939938","93018.0776159162","95586.1518202581","98544.0759536163","100873.612933342","101906.49122888","104105.252408971","106738.175939075","109408.285363572","111251.048784367","112238.298953557","113501.448320747","113763.960681134","114947.330857949","118574.306354038","119446.320119351","120230.800850522","121245.523383793","121873.556591645","123143.484278923","123273.376759202","124200.854128996","126219.098478407","127424.55174359","130941.636903536","134323.947524668","132039.905168777",
"Uzbekistan","UZB","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10109.3061784086","8651.56316335489","8363.56000370989","7863.55871603465","7629.14771836919","7810.13627748478","8057.08664346745","8444.65077967151","8647.74329156376","8658.60848192672","8710.12941198494","8741.85685681669","8811.66231506049","9218.4245703673","9577.55412096623","10010.2015655176","10680.248628024","11445.3353498927","12169.6343588393","12737.1363620385","13248.7782308794","13969.8379370852","14788.0630560239","15636.7287530383","16578.0478582039","17342.2976027142","17991.4263702508","18839.9239592648","19750.1981495452","20023.2070355456","21089.528046261","21807.2331101435",
"St. Vincent and the Grenadines","VCT","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20727.567548906","21674.1648664758","22229.9123350517","21826.1570030661","23120.6601778344","23261.4250343323","23822.1088539928","24561.0678975157","25050.4878616621","25323.1681468204","25636.1915133364","26592.680943674","27981.9504207917","28879.5127859578","29357.5193942645","30974.0757295484","31723.1563516737","31558.0208870402","31075.6086654058","29679.4175260985","29437.3099968882","29734.1200670486","30457.7733140797","30816.0993966106","31653.6368807619","32963.3110735727","33479.8737065223","34461.7373478229","34721.3457169598","35504.6553038345","35315.2414880238","35887.0731006437",
"Venezuela, RB","VEN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4642.76352444654","4916.29096924477","5189.83547179169","5514.36156519154","5897.71653940646","6296.52381153197","6819.67018297025","7028.16972948393","7190.7361365423","7610.75041344267","7862.09181413647","8178.36945756863","8628.55270493111","9152.63817282155","9507.41446940372","9836.64309226697","10197.4793831873","10462.0524329993","10709.2346341204","11089.8223745216","11598.5102029563","12088.0433150715","12500.4197454204","13134.1300192587","13943.7142560417","14829.1350779958","15769.1058649093","16749.2060096351","17872.6703418317","18843.2854905512","19281.7059194516","20391.5806396321",
"Vanuatu","VUT","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7373.40805904581","7381.87080233866","7249.9545211289","7732.69360726908","7622.36428431437","7598.9767751633","7772.12259580743","7654.4571467559","7458.49839961516","7661.5630358314","7139.81318578703","6509.96037671566","6554.06444623735","6597.27089668749","6731.74640091359","7089.86887906715","7075.84841439427","7253.21260310529","7257.61114348102","7155.37970237963","7215.65037667486","7128.64409301189","7001.07001663706","7067.69243527636","6940.37823132","7108.2655432816","7398.00026051984","7443.31621123326","7505.36637398465","7040.82088487491","6877.78931830517","6792.01781183968",
"World","WLD","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23585.1875063139","23628.3334403827","23713.5572619244","24016.57663342","24424.1907607144","24918.8077667457","25404.037111089","25604.8662341702","26045.2742521366","26749.9459003562","27032.0021239986","27410.7012644398","28057.1442930812","29014.826903285","29863.3423285785","30835.0469054133","31863.9173116099","32326.101262862","31920.426246506","33147.6808807259","33989.1228536637","34689.1831360406","35506.0970349299","36339.5856173214","37192.5286188941","38043.5515756895","39079.6966365926","40056.8657583204","40391.0240529379","40369.3176503795","41840.8068396655","42036.6637058817",
"Samoa","WSM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10935.6247023959","10835.2528267731","11210.6110809633","10819.7067662715","11501.0632947782","12317.7691752963","12350.6472343884","12574.688130299","12810.0881888494","13454.2584271794","14479.7414430308","15272.6617869491","16010.4095250781","16452.4088562181","17475.3674621004","17704.927876476","17632.3772867273","18093.4870064374","17760.306362734","18606.7753577074","19136.8550292666","18758.3057197767","18532.4116876595","18457.6301861669","19030.1723749765","20447.5455964391","20646.5252685006","20275.3759530814","20894.0454907586","20245.8240126351","18356.5867753783","17114.7500196971",
"Kosovo","XKX","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32951.5270790227","31816.3402732851","31726.6624014014","32196.5656948521","32604.7082666705","33337.2870245236","33504.0624417731","32951.2466734586","32987.9563490376","33624.7729266485","33800.2647478651","34281.1487855304","34571.8739677877","35424.0907909022","36621.2899978901","38015.1568576676","39396.0245217431","40029.3312604522","40382.2491318857","45419.9700616217","43492.8299919903","44262.9648220474","44682.4845804081","45019.9919135448","43513.6639545069","43877.6837173488","43722.2095902197","44546.8566957128","44755.2828269024","43627.6168649317","47080.6374247108","47311.044050001",
"Zambia","ZMB","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9050.1640427507","8737.19386984247","9139.35595405041","8054.92923287057","7921.49295633118","8063.85154225784","8001.71585324994","7619.59247875392","7799.37851677461","7915.86904863736","8104.89436228144","8235.93205685522","8560.49619310907","8906.79690517353","9275.25132870071","9335.44839152716","9437.72224552124","9495.2579024623","10262.792595785","11220.4983030548","11093.2257890773","11180.8254977198","11356.6707699735","11489.2673328829","11431.6951898978","11467.0196612616","11479.1089019089","11113.9328808263","10726.7502232732","9882.56303999829","10188.6359181676","10344.0602517559",
"Zimbabwe","ZWE","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8328.48556708641","7355.42283931068","7305.89388256526","7880.05638731707","7775.42002857417","8373.04753156387","8398.1505301254","8347.42480171188","8040.22501167392","7647.12536561551","7658.43521466983","6911.69747115471","5683.70076441757","5313.82001473663","5014.17211995041","4823.5809657576","4621.82472387435","3796.26084293294","4223.60472753451","5089.74683621301","5778.59059953416","6553.01804170802","6590.68944240082","6499.3329745348","6487.6785563957","6403.07439108386","6523.85759157363","6715.2715258111","6177.27527999242","5635.59372292301","5934.42728145133","6115.94508132771",
